id,region,time,NDVI
356,SOUTHWEST,1362528000000,4784.969359856698
350,NORTH,1362528000000,5877.796254801537
357,SOUTH CENTRAL,1362528000000,4311.446976419878
358,SOUTH CENTRAL,1362528000000,5067.145454545454
359,UPPER COAST,1362528000000,4700.3951580746225
360,SOUTHEAST,1362528000000,4006.7877593905964
405,UNKNOWN6,1362528000000,3507.950704225352
361,NORTH CENTRAL,1362528000000,5494.927500814598
364,SOUTHERN,1362528000000,3009.618413703221
363,SOUTH CENTRAL,1362528000000,5358.166424831241
407,UNKNOWN8,1362528000000,2184.5238095238096
366,EVERGLADES & SW COAST,1362528000000,5054.023440630426
365,LOWER EAST COAST,1363910400000,4549.502788844621
369,LOWER VALLEY,1362528000000,2896.862899262899
370,KEYS,1363910400000,5120.340277777777
17,NORTH CENTRAL,1365292800000,1625.4825645552858
2,E OLYMPIC CASCADE FOOTHLS,1365292800000,6692.4825959661675
20,NORTH CENTRAL,1365292800000,767.3477776229622
18,NORTHWEST,1365292800000,833.1879343019583
3,CASCADE MOUNTAINS WEST,1365292800000,4096.96627543036
12,NORTH CENTRAL,1365292800000,2071.248163634309
16,NORTHEASTERN,1365292800000,1537.4608005442794
1,PUGET SOUND LOWLANDS,1365292800000,6581.20287673524
21,NORTHEAST,1365292800000,765.6805024892902
5,EAST SLOPE CASCADES,1365292800000,4007.156201891357
6,OKANOGAN BIG BEND,1365292800000,4036.8916953979915
7,NORTHEASTERN,1365292800000,5425.946987078855
11,WESTERN,1365292800000,3656.6179121410114
23,NORTHWEST,1365292800000,1072.6805317673925
10,PANHANDLE,1365292800000,5153.789723122974
26,NORTHEAST,1365292800000,2051.7418344289235
4,WEST OLYMPIC COASTAL,1365292800000,7376.360292602514
400,UNKNOWN1,1365292800000,1266.4886363636363
9,NE OLYMPIC SAN JUAN,1365292800000,7343.148614609572
8,PUGET SOUND LOWLANDS,1365292800000,7399.168055555556
30,WEST CENTRAL,1365292800000,1262.549019607843
15,CENTRAL MOUNTAINS,1365292800000,3219.414770804347
24,CENTRAL,1365292800000,2401.4250805076717
35,CENTRAL,1365292800000,858.3063956012154
37,EAST CENTRAL,1365292800000,920.3347251893572
19,PALOUSE BLUE MOUNTAINS,1365292800000,4746.312901397809
14,CENTRAL BASIN,1365292800000,4493.0236019847125
38,WEST UPPER,1365292800000,2600.860679745786
13,NORTHERN,1365292800000,4719.820783507723
39,SOUTHEASTERN,1365292800000,1947.027347185576
43,SOUTH CENTRAL,1365292800000,963.160158879763
41,SOUTHWEST,1365292800000,1528.2264150943397
48,EAST CENTRAL,1365292800000,1587.102517782545
28,NORTH CENTRAL CANYONS,1365292800000,5450.215211754537
47,NORTHWEST,1365292800000,2057.627424258308
53,CENTRAL,1365292800000,1168.2765537652087
46,EAST UPPER,1365292800000,3032.659583403326
57,WEST CENTRAL,1365292800000,1025.5735522520524
55,NORTH CENTRAL,1365292800000,2572.66560736398
59,SOUTHEAST,1365292800000,964.9819486733362
42,SOUTHWESTERN,1365292800000,2217.529688087185
34,NORTH CENTRAL PRAIRIES,1365292800000,5409.743235294118
50,SOUTH CENTRAL,1365292800000,2073.6562050947095
22,COASTAL AREA,1365292800000,7731.704299196085
25,WILLAMETTE VALLEY,1365292800000,7361.531051231641
64,NORTHEAST,1365292800000,3490.585485116239
371,EAST UPPER,1365292800000,2671.669491525424
32,NORTH CENTRAL,1365292800000,4644.828222996515
36,NORTHEAST,1365292800000,4556.3320103537535
68,NORTHWEST,1365292800000,1844.895971421193
70,NORTH CENTRAL,1365292800000,978.7095052350646
71,NORTHEAST,1365292800000,963.8756542651012
65,NORTHWEST LOWER,1365292800000,3526.3389251320286
66,NORTHEAST LOWER,1365292800000,3950.934683623803
27,SOUTHERN INTERIOR,1365292800000,5548.818093440842
33,NORTHERN CASCADES,1365292800000,6005.611306798169
56,NORTHEASTERN VALLEYS,1365292800000,1972.7289338919925
40,NORTHERN,1365292800000,4556.641512784091
373,EAST CENTRAL,1365292800000,3685.1540880503144
81,WEST CENTRAL,1365292800000,2906.8361546685674
31,COASTAL,1365292800000,5583.927420289855
44,SOUTH CENTRAL,1365292800000,3268.62829345851
75,BIG HORN,1365292800000,1283.0788301099735
77,POWDR,1365292800000,1515.4840134421509
73,YELLOWSTONE DRAINAGE,1365292800000,884.7823613086771
54,ST. LAWRENCE VALLEY,1365292800000,4682.176145868183
51,CHAMPLAIN VALLEY,1365292800000,5098.438875962055
45,NORTHEASTERN,1365292800000,4628.53298185385
49,WESTERN,1365292800000,4408.799856527977
82,BELLE FOURCHE DRAINAGE,1365292800000,1716.9002663115846
87,CENTRAL,1365292800000,1059.7686065614578
90,EAST CENTRAL,1365292800000,1222.2450986612525
91,SOUTHEAST,1365292800000,2591.835014272122
84,EAST CENTRAL,1365292800000,2800.3234280280517
63,SOUTHWESTERN VALLEYS,1365292800000,3611.4979774885683
74,EASTERN HIGHLANDS,1365292800000,2756.846058661778
99,SOUTHWEST,1365292800000,1061.776741178644
92,CENTRAL,1365292800000,3629.9425227837614
93,BLACK HILLS,1365292800000,2547.707669322709
62,NORTHERN PLATEAU,1365292800000,5058.154168806711
80,SNAKE DRAINAGE,1365292800000,1112.5585783746237
105,SOUTH CENTRAL,1365292800000,1480.7165861513688
100,SOUTHWEST,1365292800000,1862.5725262576009
67,SOUTHEAST,1365292800000,2633.717283268912
79,UPPER SNAKE RIVER PLAINS,1365292800000,2575.4116115098773
58,SOUTHERN,1365292800000,5272.01065587312
72,GREAT LAKES,1365292800000,4444.789078391488
106,CHEYENNE & NIOBRARA DRNG.,1365292800000,1041.6507436146137
104,WEST CENTRAL LOWER,1365292800000,4131.149071714598
101,CENTRAL LOWER,1365292800000,3690.2836998087955
98,EAST CENTRAL LOWER,1365292800000,3031.163516192994
115,SOUTHEAST,1365292800000,1434.9014973740082
61,HIGH PLATEAU,1365292800000,4189.763302404847
69,SOUTHEASTERN,1365292800000,5066.096664607782
102,WIND RIVER,1365292800000,1087.3132547236823
52,SOUTHWESTERN VALLEYS,1365292800000,7028.751018329939
118,SOUTH CENTRAL,1365292800000,1418.2471252773855
120,SOUTHWEST,1365292800000,3550.571558245083
119,SOUTH CENTRAL,1365292800000,3227.21875
78,HUDSON VALLEY,1365292800000,4636.163796073028
121,SOUTHEAST,1365292800000,3442.055744680851
97,CENTRAL PLAINS,1365292800000,3525.173635900051
130,NORTH CENTRAL,1365292800000,2450.2443642921553
131,NORTHWEST,1365292800000,1877.0775654408221
129,NORTHEAST,1365292800000,2954.533984780353
86,SOUTHWESTERN HIGHLANDS,1365292800000,2792.725636035034
88,MOHAWK VALLEY,1365292800000,4876.047948073702
112,GREEN AND BEAR DRAINAGE,1365292800000,1303.9215256971652
116,SOUTHEAST LOWER,1365292800000,3940.470766565613
122,SOUTHWEST LOWER,1365292800000,4039.6889074228525
96,CENTRAL LAKES,1365292800000,4427.818235018726
126,LOWER PLATTE,1365292800000,1053.353445877006
95,EASTERN PLATEAU,1365292800000,4795.039175257732
124,SOUTH CENTRAL LOWER,1365292800000,3799.1109212100496
138,NORTH CENTRAL,1365292800000,1817.033120105219
136,PANHANDLE,1365292800000,1754.1607799264823
143,NORTHEAST,1365292800000,2283.771970605879
83,COASTAL,1365292800000,4821.6687916545925
133,UPPER PLATTE,1365292800000,921.0162285097525
85,CENTRAL,1365292800000,4983.601445323153
94,WESTERN,1365292800000,5198.785714285715
149,CENTRAL,1365292800000,2800.6633910466385
117,WESTERN PLATEAU,1365292800000,4536.604505275164
150,WEST CENTRAL,1365292800000,2600.048716730038
148,NORTHWEST,1365292800000,3215.324715370019
146,NORTHEAST,1365292800000,3379.975805062855
151,EAST CENTRAL,1365292800000,3118.902171823948
134,NORTHWEST PLATEAU,1365292800000,4581.7391585760515
377,COASTAL,1365292800000,4526.0625
114,NORTHWEST,1365292800000,5036.943298969072
110,CENTRAL,1365292800000,4696.85976331361
108,ALL,1365292800000,4863.262836185819
128,UPPER SUSQUEHANNA,1365292800000,4715.489285714286
89,NORTH COAST DRNG.,1365292800000,6557.655357655846
135,WESTERN,1365292800000,1688.0046688382192
140,NORTH CENTRAL,1365292800000,2788.5696227533085
142,NORTHERN MOUNTAINS,1365292800000,2064.2824475968664
107,SACRAMENTO DRNG.,1365292800000,5470.413468294397
113,NORTHWESTERN,1365292800000,1842.5727574621794
127,POCONO MOUNTAINS,1365292800000,4629.451495132128
125,NORTHEASTERN,1365292800000,2204.978544349304
109,NORTHEAST INTER. BASINS,1365292800000,3039.316495595248
144,NORTHEAST,1365292800000,4594.071198971392
376,ALL,1365292800000,4764.357894736842
160,NORTHWEST,1365292800000,3462.8675862068967
159,NORTH CENTRAL,1365292800000,3822.1506952841596
164,CENTRAL,1365292800000,2269.04336934398
166,EAST CENTRAL,1365292800000,2799.6759132106563
158,NORTHEAST,1365292800000,3731.201130319149
153,NORTHWEST,1365292800000,3351.3130795510006
154,NORTH CENTRAL,1365292800000,3404.5304393859183
145,CENTRAL MOUNTAINS,1365292800000,4657.232228754677
141,MIDDLE SUSQUEHANNA,1365292800000,4905.2611153945
168,SOUTHEAST,1365292800000,3804.749709774785
171,SOUTH CENTRAL,1365292800000,4041.4472346786247
173,SOUTHWEST,1365292800000,3190.0260817307694
123,COASTAL,1365292800000,4563.728921124207
172,SOUTHWEST,1365292800000,2338.061365332007
139,NORTHERN,1365292800000,4381.316527155927
170,EAST,1365292800000,3172.3378322687
178,CENTRAL,1365292800000,3437.8276418136975
157,SOUTHWEST PLATEAU,1365292800000,5180.35679878888
132,COASTAL,1365292800000,3886.4741474147413
181,WEST,1365292800000,3886.3320726172465
161,NORTHEAST HILLS,1365292800000,5163.223851590106
147,EAST CENTRAL MOUNTAINS,1365292800000,4674.081237911025
163,CENTRAL HILLS,1365292800000,4860.187475461327
375,COASTAL,1365292800000,4343.2
174,PLATTE DRAINAGE BASIN,1365292800000,2281.319160326853
167,CO DRAINAGE BASIN,1365292800000,2127.8503155159615
184,KS DRAINAGE BASIN,1365292800000,2159.6391524351675
176,WEST CENTRAL,1365292800000,3478.069524913094
202,SOUTHEAST,1365292800000,3224.984252685236
162,SOUTH CENTRAL MOUNTAINS,1365292800000,4925.477744807122
177,CENTRAL,1365292800000,4203.7126422862675
205,SOUTH CENTRAL,1365292800000,2545.1738639570985
155,SOUTHEASTERN PIEDMONT,1365292800000,5358.077837051406
186,CENTRAL,1365292800000,3860.0219692430596
180,UINTA BASIN,1365292800000,2053.4190337963923
169,NORTHWESTERN,1365292800000,5613.035795026375
209,NORTHEAST PRAIRIE,1365292800000,5031.320958287316
211,NORTHWEST PRAIRIE,1365292800000,4634.775745947216
152,SOUTHERN,1365292800000,5029.003531941032
188,EAST CENTRAL,1365292800000,3674.8125554569656
195,WEST CENTRAL,1365292800000,4113.259812050856
156,COASTAL,1365292800000,3745.911975435005
165,LOWER SUSQUEHANNA,1365292800000,5595.3012561686855
187,SOUTHEAST,1365292800000,5472.641887524241
216,WEST SOUTHWEST,1365292800000,4116.9910841092
223,NORTH CENTRAL,1365292800000,3946.4910764961846
220,NORTHWEST,1365292800000,2442.3001346902124
225,NORTHEAST,1365292800000,3981.006610356225
214,SOUTHWEST,1365292800000,5064.038596932361
219,EAST SOUTHEAST,1365292800000,4270.095412396291
175,NORTHERN,1365292800000,4696.2847854356305
201,SOUTH CENTRAL,1365292800000,2552.8812864234837
213,SOUTHEAST,1365292800000,1782.0321847676023
374,APPALACHIAN MOUNTAIN,1365292800000,5946.383076923077
179,NORTHERN CENTRAL,1365292800000,5759.053115082679
191,APPALACHIAN MOUNTAIN,1365292800000,5216.744648318043
192,NORTHEASTERN,1365292800000,5442.765530303031
196,ALLEGHENY PLATEAU,1365292800000,4931.6938610662355
200,CENTRAL,1365292800000,4971.62182320442
207,NORTH CENTRAL,1365292800000,5387.365476525161
224,SOUTHEAST,1365292800000,5669.867205024675
218,SOUTH CENTRAL,1365292800000,5648.335029069767
208,NORTHERN,1365292800000,6112.298287918978
229,AR DRAINAGE BASIN,1365292800000,1923.631812255541
189,NORTHEASTERN SHORE,1365292800000,5622.921612541993
232,SOUTH CENTRAL,1365292800000,5911.7271954674225
193,SOUTHERN,1365292800000,5370.63421418637
234,SOUTHWEST,1365292800000,5194.398277841561
206,UPPER SOUTHERN,1365292800000,5595.7182284980745
239,EAST CENTRAL,1365292800000,4470.628753859108
238,CENTRAL,1365292800000,4696.5043888815
183,SOUTH CENTRAL,1365292800000,1701.5385144065556
237,WEST CENTRAL,1365292800000,2711.559523809524
233,BLUE GRASS,1365292800000,6308.788425047438
204,CENTRAL EASTERN SHORE,1365292800000,5377.037037037037
228,SOUTHWESTERN,1365292800000,5554.466395783
240,WEST CENTRAL PLAINS,1365292800000,5746.022015096066
226,CENTRAL MOUNTAIN,1365292800000,5592.888331388564
182,SAN JOAQUIN DRNG.,1365292800000,4362.444123657224
215,LOWER SOUTHERN,1365292800000,6146.802981205444
236,EASTERN,1365292800000,5648.102876417127
243,SOUTHWEST,1365292800000,5409.810242109266
221,TIDEWATER,1365292800000,5869.646131184472
246,SOUTHEAST,1365292800000,5357.500598372427
217,SOUTHEASTERN SHORE,1365292800000,5541.228151862464
249,EAST OZARKS,1365292800000,5498.806314059932
245,RIO GRANDE DRNG. BASIN,1365292800000,2064.7278337122443
231,EASTERN PIEDMONT,1365292800000,6235.743104554202
251,SOUTH CENTRAL,1365292800000,4713.762617859124
247,CENTRAL,1365292800000,6258.261562888306
235,WESTERN PIEDMONT,1365292800000,6217.919578622816
252,SOUTHWEST,1365292800000,3028.8105416061426
257,SOUTHEAST,1365292800000,4813.0425557420285
401,UNKNOWN2,1365292800000,2996.8972972972974
198,CENTRAL COAST DRNG.,1365292800000,5074.844763324637
241,SOUTHERN,1365292800000,5184.8865546218485
222,SOUTHEAST DESERT BASINS,1365292800000,1347.4688876727323
255,WESTERN,1365292800000,5911.721548387097
259,WEST OZARKS,1365292800000,6045.833475798697
250,SOUTHWESTERN MOUNTAIN,1365292800000,5607.461012311902
248,DIXIE,1365292800000,2452.848433530906
244,EXTREME SOUTHERN,1365292800000,1408.504353861686
266,BOOTHEEL,1365292800000,4396.093252595156
273,NORTH CENTRAL,1365292800000,4831.241645436835
274,NORTHEAST,1365292800000,4975.101636709046
270,PANHANDLE,1365292800000,2711.2749469214436
253,NORTHWEST,1365292800000,1902.9572653512816
258,NORTHEAST,1365292800000,2187.489662694022
264,NORTHERN MOUNTAINS,1365292800000,2675.9079085378644
269,NORTHEASTERN PLAINS,1365292800000,1827.9828152539658
262,NORTHWESTERN PLATEAU,1365292800000,1873.499717832957
272,MIDDLE,1365292800000,6551.183110853163
271,CUMBERLAND PLATEAU,1365292800000,6091.506455083379
265,EASTERN,1365292800000,6117.673250564334
263,NORTHERN MOUNTAINS,1365292800000,6034.73600311042
260,NORTHERN PIEDMONT,1365292800000,6431.551734884687
256,NORTHERN COASTAL PLAIN,1365292800000,5891.048483102919
278,WESTERN,1365292800000,5882.013377483444
283,NORTHWEST,1365292800000,5940.25315803042
282,NORTH CENTRAL,1365292800000,6060.445115257959
281,NORTHEAST,1365292800000,4751.476327674817
279,HIGH PLAINS,1365292800000,2455.781934008494
284,CENTRAL,1365292800000,5133.214865363335
286,EAST CENTRAL,1365292800000,5652.703024337867
285,WEST CENTRAL,1365292800000,4434.706009466969
275,SOUTHERN MOUNTAINS,1365292800000,5805.418783949535
268,CENTRAL PIEDMONT,1365292800000,6499.181405353728
267,CENTRAL COASTAL PLAIN,1365292800000,5794.501208702659
294,WEST CENTRAL,1365292800000,6352.461144633388
287,CENTRAL VALLEY,1365292800000,1483.8424674993628
298,LOW ROLLING PLAINS,1365292800000,2968.960622994929
280,SOUTHERN PIEDMONT,1365292800000,6488.255706214689
276,SOUTHERN COASTAL PLAIN,1365292800000,6086.089918256131
288,SOUTHWESTERN MOUNTAINS,1365292800000,2416.014224572004
300,SOUTHWEST,1365292800000,4724.404009184034
277,NORTH CENTRAL,1365292800000,2712.9558431372548
303,CENTRAL,1365292800000,6338.996358339403
295,SOUTHEASTERN PLAINS,1365292800000,1693.6245971419885
302,EAST CENTRAL,1365292800000,4561.909778928501
309,SOUTHEAST,1365292800000,6243.3008552229685
293,CENTRAL HIGHLANDS,1365292800000,2295.989444097439
261,SOUTH COAST DRNG.,1365292800000,4069.1953984179045
291,MOUNTAIN,1365292800000,6271.519017432646
290,NORTHWEST,1365292800000,6341.911952422396
289,NORTH CENTRAL,1365292800000,6564.764459513362
312,NORTH CENTRAL,1365292800000,6308.057564102564
311,NORTHEAST,1365292800000,6482.237146748383
308,NORTHERN VALLEY,1365292800000,6479.8082873671465
297,NORTHEAST,1365292800000,6594.311202576951
305,APPALACHIAN MOUNTAIN,1365292800000,6660.035546527866
299,NORTH CENTRAL,1365292800000,6190.691411042945
301,NORTHWEST,1365292800000,6633.8025728988
315,SOUTH CENTRAL,1365292800000,5570.988023066687
314,UPPER DELTA,1365292800000,4405.67661900757
292,NORTHEAST,1365292800000,6344.106898313746
316,SOUTHWEST,1365292800000,6675.609030271934
313,EASTERN VALLEY,1365292800000,6558.291163382072
307,WEST CENTRAL,1365292800000,6448.232148575088
320,SOUTHEAST,1365292800000,5256.720814235643
304,EAST CENTRAL,1365292800000,3551.549310997028
306,CENTRAL,1365292800000,6162.585147078222
326,SOUTH CENTRAL,1365292800000,6898.13542879317
296,SOUTHWEST,1365292800000,1436.4823499747856
318,UPPER PLAINS,1365292800000,6873.633258388101
329,NORTH CENTRAL,1365292800000,5215.372649371202
327,EAST CENTRAL,1365292800000,6914.922627563185
310,SOUTH CENTRAL,1365292800000,2006.4747627073539
330,LOWER DELTA,1365292800000,4784.662421336529
331,EAST TEXAS,1365292800000,6766.6147128245475
324,WEST CENTRAL,1365292800000,6495.650037721614
325,PIEDMONT PLATEAU,1365292800000,6706.956615776081
323,CENTRAL,1365292800000,6672.000138274337
321,SOUTHEAST,1365292800000,1975.997797233995
332,CENTRAL,1365292800000,7024.687904066736
322,EAST CENTRAL,1365292800000,6399.699492278401
328,SOUTHERN DESERT,1365292800000,1426.530713245997
319,SOUTHERN,1365292800000,6547.380648236415
333,PRAIRIE,1365292800000,7042.625509164969
337,NORTHWEST,1365292800000,6902.483367626886
336,NORTH CENTRAL,1365292800000,7217.785795583884
335,NORTHEAST,1365292800000,5559.841537526588
342,SOUTHWEST,1365292800000,7596.662639593908
341,SOUTHEAST,1365292800000,7498.667993468055
338,COASTAL PLAIN,1365292800000,6879.13650705271
334,SOUTHEAST,1365292800000,6611.982125834128
339,SOUTH CENTRAL,1365292800000,6180.33606158833
340,SOUTHWEST,1365292800000,5995.649573497322
346,SOUTH CENTRAL,1365292800000,7558.80838767042
348,WEST CENTRAL,1365292800000,6901.516943291839
347,EDWARDS PLATEAU,1365292800000,3476.0539105184735
345,TRANS PECOS,1365292800000,1783.3768361161726
349,CENTRAL,1365292800000,6528.15647353362
351,GULF,1365292800000,6899.527103262202
352,NORTHWEST,1365292800000,6689.0276100086285
354,COASTAL,1365292800000,7177.417801649722
355,EAST CENTRAL,1365292800000,7259.012158054711
356,SOUTHWEST,1365292800000,5639.226957011451
350,NORTH,1365292800000,6747.45723280508
357,SOUTH CENTRAL,1365292800000,5043.088972709119
358,SOUTH CENTRAL,1365292800000,6475.1090458488225
359,UPPER COAST,1366675200000,5602.848176179366
360,SOUTHEAST,1366675200000,4961.295720868993
405,UNKNOWN6,1366675200000,4364.111111111111
361,NORTH CENTRAL,1365292800000,6105.948104766553
364,SOUTHERN,1365292800000,3248.8916327986844
363,SOUTH CENTRAL,1365292800000,5860.304961856125
407,UNKNOWN8,1365292800000,1687.6521739130435
366,EVERGLADES & SW COAST,1365292800000,5343.733082706767
365,LOWER EAST COAST,1365292800000,4551.836182902584
369,LOWER VALLEY,1365292800000,3181.8249877270496
370,KEYS,1365292800000,4910.526501766784
17,NORTH CENTRAL,1368057600000,4876.117769130999
2,E OLYMPIC CASCADE FOOTHLS,1368057600000,7377.345246488421
20,NORTH CENTRAL,1368057600000,3224.826111188519
18,NORTHWEST,1368057600000,3023.2533853206173
3,CASCADE MOUNTAINS WEST,1368057600000,5307.081924882629
12,NORTH CENTRAL,1368057600000,3337.80327343956
16,NORTHEASTERN,1368057600000,3356.360506753694
1,PUGET SOUND LOWLANDS,1368057600000,7046.411597593583
21,NORTHEAST,1368057600000,2775.5465809738866
5,EAST SLOPE CASCADES,1368057600000,5325.042775456345
6,OKANOGAN BIG BEND,1368057600000,4552.870334282717
7,NORTHEASTERN,1368057600000,6503.224067141649
11,WESTERN,1368057600000,5278.918649625831
23,NORTHWEST,1368057600000,3617.5015702108567
10,PANHANDLE,1368057600000,6381.508231479172
26,NORTHEAST,1368057600000,5632.366166803616
4,WEST OLYMPIC COASTAL,1368057600000,7644.898929600658
400,UNKNOWN1,1368057600000,5357.676136363636
9,NE OLYMPIC SAN JUAN,1368057600000,7675.507462686567
8,PUGET SOUND LOWLANDS,1368057600000,7769.73779637378
30,WEST CENTRAL,1368057600000,3838.1797990179284
15,CENTRAL MOUNTAINS,1368057600000,4916.823186552852
24,CENTRAL,1368057600000,4165.809836143209
35,CENTRAL,1368057600000,3340.045941253075
37,EAST CENTRAL,1368057600000,2953.859293066615
19,PALOUSE BLUE MOUNTAINS,1368057600000,5418.918964865886
14,CENTRAL BASIN,1368057600000,4173.3399338458785
38,WEST UPPER,1368057600000,5608.847466990774
13,NORTHERN,1368057600000,7168.044749626308
39,SOUTHEASTERN,1368057600000,3688.1845866314866
43,SOUTH CENTRAL,1368057600000,4103.303083344554
41,SOUTHWEST,1368057600000,3942.239194433293
48,EAST CENTRAL,1368057600000,5008.273738286101
28,NORTH CENTRAL CANYONS,1368057600000,6676.760803802938
47,NORTHWEST,1368057600000,5489.005861419301
53,CENTRAL,1368057600000,3741.0140852789655
46,EAST UPPER,1368057600000,5911.079200404858
57,WEST CENTRAL,1368057600000,3099.2178832926556
55,NORTH CENTRAL,1368057600000,6152.854794520548
59,SOUTHEAST,1368057600000,3371.6096853704507
42,SOUTHWESTERN,1368057600000,3881.137692596768
34,NORTH CENTRAL PRAIRIES,1368057600000,6397.909705882353
50,SOUTH CENTRAL,1368057600000,3554.83442194644
22,COASTAL AREA,1368057600000,8066.0034965034965
25,WILLAMETTE VALLEY,1368057600000,7747.588296519024
64,NORTHEAST,1368057600000,6046.60387384299
371,EAST UPPER,1368057600000,5456.922746781116
32,NORTH CENTRAL,1368057600000,4397.0391405342625
36,NORTHEAST,1368057600000,5457.467817083693
68,NORTHWEST,1368057600000,3692.9228286132393
70,NORTH CENTRAL,1368057600000,3620.6390390801453
71,NORTHEAST,1368057600000,3506.8776347432454
65,NORTHWEST LOWER,1368057600000,6121.278726061615
66,NORTHEAST LOWER,1368057600000,5952.444566496665
27,SOUTHERN INTERIOR,1368057600000,7388.441216834401
33,NORTHERN CASCADES,1368057600000,7362.461782317718
56,NORTHEASTERN VALLEYS,1368057600000,2942.7330074487895
40,NORTHERN,1368057600000,7346.233842329545
373,EAST CENTRAL,1368057600000,5609.921383647798
81,WEST CENTRAL,1368057600000,5486.38524590164
31,COASTAL,1368057600000,6956.622410001158
44,SOUTH CENTRAL,1368057600000,3618.0919925089383
75,BIG HORN,1368057600000,2548.9093193022372
77,POWDR,1368057600000,3371.991598655785
73,YELLOWSTONE DRAINAGE,1368057600000,3151.807254623044
54,ST. LAWRENCE VALLEY,1368057600000,7721.632485781198
51,CHAMPLAIN VALLEY,1368057600000,7526.941660701503
45,NORTHEASTERN,1368057600000,7573.2703531142715
49,WESTERN,1368057600000,7465.243867502239
82,BELLE FOURCHE DRAINAGE,1368057600000,3699.1179760319574
87,CENTRAL,1368057600000,3650.2225649189136
90,EAST CENTRAL,1368057600000,3986.175739119401
91,SOUTHEAST,1368057600000,4372.030922930542
84,EAST CENTRAL,1368057600000,4753.845222551929
63,SOUTHWESTERN VALLEYS,1368057600000,3564.3653710868803
74,EASTERN HIGHLANDS,1368057600000,4813.277624942687
99,SOUTHWEST,1368057600000,3268.6530574542767
92,CENTRAL,1368057600000,5517.402133388567
93,BLACK HILLS,1368057600000,4603.743857901726
62,NORTHERN PLATEAU,1368057600000,7515.596473206642
80,SNAKE DRAINAGE,1368057600000,3620.607200740912
105,SOUTH CENTRAL,1368057600000,3436.4887278582933
100,SOUTHWEST,1368057600000,3985.9998894416804
67,SOUTHEAST,1368057600000,2635.292048591938
79,UPPER SNAKE RIVER PLAINS,1368057600000,3451.5917343829356
58,SOUTHERN,1368057600000,7708.758899810027
72,GREAT LAKES,1368057600000,7076.163118908382
106,CHEYENNE & NIOBRARA DRNG.,1368057600000,2758.253475590042
104,WEST CENTRAL LOWER,1368057600000,6233.497093023256
101,CENTRAL LOWER,1368057600000,6050.398661567878
98,EAST CENTRAL LOWER,1368057600000,4506.770042194093
115,SOUTHEAST,1368057600000,4166.368033061543
61,HIGH PLATEAU,1368057600000,4749.8372666098
69,SOUTHEASTERN,1368057600000,8040.084928968499
102,WIND RIVER,1368057600000,2181.569034090909
52,SOUTHWESTERN VALLEYS,1368057600000,7416.2523548879835
118,SOUTH CENTRAL,1368057600000,4536.599455315715
120,SOUTHWEST,1368057600000,6129.832190399355
119,SOUTH CENTRAL,1368057600000,5327.583216292135
78,HUDSON VALLEY,1368057600000,7777.142278524647
121,SOUTHEAST,1368057600000,5450.898297872341
97,CENTRAL PLAINS,1368057600000,3854.0879653238144
130,NORTH CENTRAL,1368057600000,3361.8032461677185
131,NORTHWEST,1368057600000,3287.972298056849
129,NORTHEAST,1368057600000,4586.074887582152
86,SOUTHWESTERN HIGHLANDS,1368057600000,2923.5333657722786
88,MOHAWK VALLEY,1368057600000,7611.412479061976
112,GREEN AND BEAR DRAINAGE,1368057600000,2343.5389778750864
116,SOUTHEAST LOWER,1368057600000,5704.211966404017
122,SOUTHWEST LOWER,1368057600000,5973.055266272189
96,CENTRAL LAKES,1368057600000,6845.515215355806
126,LOWER PLATTE,1368057600000,3085.9653557183933
95,EASTERN PLATEAU,1368057600000,7833.364368556701
124,SOUTH CENTRAL LOWER,1368057600000,5641.153050760554
138,NORTH CENTRAL,1368057600000,3598.7676212112156
136,PANHANDLE,1368057600000,3404.050383570401
143,NORTHEAST,1368057600000,3788.0725854829034
83,COASTAL,1368057600000,6681.474492753623
133,UPPER PLATTE,1368057600000,2558.763896384242
85,CENTRAL,1368057600000,7451.899781838015
94,WESTERN,1368057600000,8087.590909090909
149,CENTRAL,1368057600000,3976.236156605834
117,WESTERN PLATEAU,1368057600000,7515.082834331337
150,WEST CENTRAL,1368057600000,3627.894961977186
148,NORTHWEST,1368057600000,4530.916429475016
146,NORTHEAST,1368057600000,4742.369397217929
151,EAST CENTRAL,1368057600000,4566.69575245051
134,NORTHWEST PLATEAU,1368057600000,7618.869177688327
377,COASTAL,1368057600000,5757.111111111111
114,NORTHWEST,1368057600000,8058.796391752578
110,CENTRAL,1368057600000,7651.258185404339
108,ALL,1368057600000,7064.621026894865
128,UPPER SUSQUEHANNA,1368057600000,7815.33434065934
89,NORTH COAST DRNG.,1368057600000,6665.16762906145
135,WESTERN,1368057600000,1803.3154855500732
140,NORTH CENTRAL,1368057600000,3365.8793353299197
142,NORTHERN MOUNTAINS,1368057600000,4289.739365079365
107,SACRAMENTO DRNG.,1368057600000,5367.346266166041
113,NORTHWESTERN,1368057600000,2004.2448262473306
127,POCONO MOUNTAINS,1368057600000,7698.103789986092
125,NORTHEASTERN,1368057600000,2547.2031505327145
109,NORTHEAST INTER. BASINS,1368057600000,3720.777876463464
144,NORTHEAST,1368057600000,7021.242365798778
376,ALL,1368057600000,6485.580985915493
160,NORTHWEST,1368057600000,4560.44582299421
159,NORTH CENTRAL,1368057600000,4766.779776299879
164,CENTRAL,1368057600000,4202.290198841397
